Subj ID,Session,Run,Target,TR Condition,Word Class,Accuracy,RT,WordFreq,WordFreq,,RT-Rev,Actual response
JCL,1,1,(pass),(control),(control),NA,0.881148,NA,NA,,0.881148,
JCL,1,1,Key,CORR,OBJ,1,1.035081,4430,88,,1.035081,
JCL,1,1,Foot,CORR,OBJ,1,0.965544,3311,70,,0.965544,
JCL,1,1,Glass,CORR,OBJ,1,0.854733,3096,99,,0.854733,
JCL,1,1,Arm,CORR,OBJ,1,1.046598,3336,94,,1.046598,
JCL,1,1,Thumb,CORR,OBJ,1,1.009164,603,10,,1.009164,
JCL,1,1,crying,CORR,ACT,1,0.878764,2709,64,,0.878764,
JCL,1,1,sitting,CORR,ACT,1,1.180694,4814,314,,1.180694,
JCL,1,1,washing,CORR,ACT,1,1.134087,462,83,,1.134087,
JCL,1,1,laughing,CORR,ACT,1,1.124168,2667,89,,1.124168,
JCL,1,1,raining,CORR,ACT,1,1.141765,499,14,,1.141765,
JCL,1,1,Necklace,UNTR,OBJ,1,0.915059,497,3,,0.915059,
JCL,1,1,Stool,UNTR,OBJ,1,0.726286,179,8,,0.726286,
JCL,1,1,Well,UNTR,OBJ,1,1.087834,95,897,,1.087834,
JCL,1,1,Clothespin,UNTR,OBJ,1,1.16505,15,0,,1.16505,
JCL,1,1,Flute,UNTR,OBJ,1,1.178061,108,1,,1.178061,
JCL,1,1,(pass),(control),(control),NA,1.134795,NA,NA,,1.134795,
JCL,1,1,(pass),(control),(control),NA,0.932264,NA,NA,,0.932264,
JCL,1,1,(pass),(control),(control),NA,1.014066,NA,NA,,1.014066,
JCL,1,1,(pass),(control),(control),NA,1.082109,NA,NA,,1.082109,
JCL,1,1,(pass),(control),(control),NA,1.122636,NA,NA,,1.122636,
JCL,1,1,smiling,CORR,ACT,0,1.331602,877,122,,NA,man
JCL,1,1,eating,CORR,ACT,1,1.01442,3102,122,,1.01442,
JCL,1,1,typing,CORR,ACT,1,0.880679,165,12,,0.880679,
JCL,1,1,drinking,CORR,ACT,1,0.861588,2685,93,,0.861588,
JCL,1,1,yawning,CORR,ACT,1,1.461609,48,3,,1.461609,
JCL,1,1,Car,CORR,OBJ,1,0.987258,24636,274,,0.987258,
JCL,1,1,Tree,CORR,OBJ,1,0.830587,3315,59,,0.830587,
JCL,1,1,Ear,CORR,OBJ,1,1.132517,1632,29,,1.132517,
JCL,1,1,Dog,CORR,OBJ,1,0.929985,9835,75,,0.929985,
JCL,1,1,Nose,CORR,OBJ,1,0.947583,3557,60,,0.947583,
JCL,1,1,drawing,TR,ACT,1,1.495913,817,222,,1.495913,
JCL,1,1,painting,TR,ACT,1,0.90357,1489,95,,0.90357,
JCL,1,1,shaving,TR,ACT,1,0.806517,298,23,,0.806517,
JCL,1,1,smoking,TR,ACT,1,0.957109,1334,26,,0.957109,
JCL,1,1,pouring,TR,ACT,1,0.915088,302,48,,0.915088,
JCL,1,1,(pass),(control),(control),NA,1.146983,NA,NA,,1.146983,
JCL,1,1,(pass),(control),(control),NA,1.09579,NA,NA,,1.09579,
JCL,1,1,(pass),(control),(control),NA,1.23721,NA,NA,,1.23721,
JCL,1,1,(pass),(control),(control),NA,1.346528,NA,NA,,1.346528,
JCL,1,1,(pass),(control),(control),NA,0.997244,NA,NA,,0.997244,
JCL,1,1,Alligator,UNTR,OBJ,1,1.174107,178,4,,1.174107,
JCL,1,1,Pumpkin,UNTR,OBJ,1,0.925715,553,2,,0.925715,
JCL,1,1,Spider,UNTR,OBJ,1,1.154269,515,2,,1.154269,
JCL,1,1,Orange,UNTR,OBJ,1,1.772634,1138,23,,1.772634,
JCL,1,1,Raccoon,UNTR,OBJ,1,1.093158,73,1,,1.093158,
JCL,1,1,watering,UNTR,ACT,1,2.178051,109,12,,2.178051,
JCL,1,1,knitting,UNTR,ACT,1,1.383924,115,18,,1.383924,
JCL,1,1,lighting,UNTR,ACT,1,1.300629,323,72,,1.300629,
JCL,1,1,catching,UNTR,ACT,1,1.203576,648,146,,1.203576,
JCL,1,1,shooting,UNTR,ACT,1,1.147797,2871,117,,1.147797,
JCL,1,1,Giraffe,TR,OBJ,1,0.838543,76,0,,0.838543,
JCL,1,1,Pepper,TR,OBJ,1,1.356016,449,13,,1.356016,
JCL,1,1,Beetle,TR,OBJ,1,2.322918,105,0,,2.322918,
JCL,1,1,Lemon,TR,OBJ,1,1.134393,613,18,,1.134393,
JCL,1,1,Skunk,TR,OBJ,1,0.803454,166,0,,0.803454,
JCL,1,2,(pass),(control),(control),NA,1.100335,NA,NA,,1.100335,
JCL,1,2,(pass),(control),(control),NA,0.859878,NA,NA,,0.859878,
JCL,1,2,(pass),(control),(control),NA,0.619421,NA,NA,,0.619421,
JCL,1,2,(pass),(control),(control),NA,0.835429,NA,NA,,0.835429,
JCL,1,2,(pass),(control),(control),NA,0.781708,NA,NA,,0.781708,
JCL,1,2,planting,UNTR,ACT,1,0.894349,108,18,,0.894349,
JCL,1,2,dropping,UNTR,ACT,1,0.892499,826,159,,0.892499,
JCL,1,2,tying,UNTR,ACT,1,0.963268,158,50,,0.963268,
JCL,1,2,peeling,UNTR,ACT,1,1.085909,56,14,,1.085909,
JCL,1,2,touching,UNTR,ACT,1,0.720961,888,91,,0.720961,
JCL,1,2,Eye,CORR,OBJ,1,0.947718,5701,122,,0.947718,
JCL,1,2,Hand,CORR,OBJ,1,0.65539,14262,431,,0.65539,
JCL,1,2,Fork,CORR,OBJ,1,0.840276,450,14,,0.840276,
JCL,1,2,Pen,CORR,OBJ,1,0.786554,1261,18,,0.786554,
JCL,1,2,Book,CORR,OBJ,1,0.701711,9026,193,,0.701711,
JCL,1,2,bouncing,TR,ACT,1,1.633915,217,28,,1.633915,
JCL,1,2,praying,TR,ACT,1,1.320838,520,30,,1.320838,
JCL,1,2,knocking,TR,ACT,1,0.800277,759,47,,0.800277,
JCL,1,2,pushing,TR,ACT,1,0.653188,978,102,,0.653188,
JCL,1,2,stopping,TR,ACT,1,0.931441,1066,240,,0.931441,
JCL,1,2,(pass),(control),(control),NA,1.01296,NA,NA,,1.01296,
JCL,1,2,(pass),(control),(control),NA,0.751754,NA,NA,,0.751754,
JCL,1,2,(pass),(control),(control),NA,0.801775,NA,NA,,0.801775,
JCL,1,2,(pass),(control),(control),NA,0.841422,NA,NA,,0.841422,
JCL,1,2,(pass),(control),(control),NA,0.642461,NA,NA,,0.642461,
JCL,1,2,Barn,TR,OBJ,1,0.817347,693,29,,0.817347,
JCL,1,2,Glasses,TR,OBJ,1,0.670258,1689,29,,0.670258,
JCL,1,2,Pitcher,TR,OBJ,1,0.668408,165,21,,0.668408,
JCL,1,2,Wheel,TR,OBJ,1,0.946662,1380,56,,0.946662,
JCL,1,2,Suitcase,TR,OBJ,1,0.737327,683,20,,0.737327,
JCL,1,2,carrying,CORR,ACT,1,1.036704,1451,304,,1.036704,
JCL,1,2,walking,CORR,ACT,1,0.879241,3826,287,,0.879241,
JCL,1,2,mailing,CORR,ACT,1,1.198991,53,13,,1.198991,
JCL,1,2,sleeping,CORR,ACT,1,0.844418,3027,97,,0.844418,
JCL,1,2,kissing,CORR,ACT,1,0.801071,1189,31,,0.801071,
JCL,1,2,Windmill,UNTR,OBJ,1,0.841092,65,1,,0.841092,
JCL,1,2,Sweater,UNTR,OBJ,1,0.880739,704,14,,0.880739,
JCL,1,2,Bottle,UNTR,OBJ,1,0.85814,2588,76,,0.85814,
JCL,1,2,Basket,UNTR,OBJ,1,0.845916,672,17,,0.845916,
JCL,1,2,Iron,UNTR,OBJ,1,0.771446,915,43,,0.771446,
JCL,1,2,(pass),(control),(control),NA,1.195314,NA,NA,,1.195314,
JCL,1,2,(pass),(control),(control),NA,0.674753,NA,NA,,0.674753,
JCL,1,2,(pass),(control),(control),NA,0.83889,NA,NA,,0.83889,
JCL,1,2,(pass),(control),(control),NA,0.805917,NA,NA,,0.805917,
JCL,1,2,(pass),(control),(control),NA,0.752196,NA,NA,,0.752196,
JCL,1,2,running,CORR,ACT,1,0.864837,8054,431,,0.864837,
JCL,1,2,driving,CORR,ACT,1,0.904483,3780,203,,0.904483,
JCL,1,2,sneezing,CORR,ACT,1,0.809265,56,3,,0.809265,
JCL,1,2,dreaming,CORR,ACT,1,0.848912,939,45,,0.848912,
JCL,1,2,watching,CORR,ACT,1,1.054546,5081,209,,1.054546,
JCL,1,2,Zebra,UNTR,OBJ,1,0.970077,128,1,,0.970077,
JCL,1,2,Artichoke,UNTR,OBJ,1,1.061595,28,0,,1.061595,
JCL,1,2,Penguin,UNTR,OBJ,1,1.308726,147,0,,1.308726,
JCL,1,2,Pineapple,UNTR,OBJ,1,0.871159,130,9,,0.871159,
JCL,1,2,Swan,UNTR,OBJ,1,0.724069,348,3,,0.724069,
JCL,1,2,ironing,TR,ACT,1,0.743342,75,8,,0.743342,
JCL,1,2,drilling,TR,ACT,1,0.814112,117,30,,0.814112,
JCL,1,2,writing,TR,ACT,1,1.040494,2852,561,,1.040494,
JCL,1,2,combing,TR,ACT,1,0.903779,59,5,,0.903779,
JCL,1,2,raking,TR,ACT,1,0.735942,27,6,,0.735942,
JCL,1,2,(pass),(control),(control),NA,0.900454,NA,NA,,0.900454,
JCL,1,2,(pass),(control),(control),NA,0.732616,NA,NA,,0.732616,
JCL,1,2,(pass),(control),(control),NA,0.730766,NA,NA,,0.730766,
JCL,1,2,(pass),(control),(control),NA,0.832658,NA,NA,,0.832658,
JCL,1,2,(pass),(control),(control),NA,0.727066,NA,NA,,0.727066,
JCL,1,2,Rhinoceros,TR,OBJ,1,0.891577,106,3,,0.891577,
JCL,1,2,Strawberry,TR,OBJ,1,0.951973,282,0,,0.951973,
JCL,1,2,Ostrich,TR,OBJ,1,1.126484,48,0,,1.126484,
JCL,1,2,Donkey,TR,OBJ,1,0.958647,273,1,,0.958647,
JCL,1,2,Asparagus,TR,OBJ,1,0.977545,50,1,,0.977545,
JCL,1,2,digging,UNTR,ACT,1,0.996818,676,32,,0.996818,
JCL,1,2,cooking,UNTR,ACT,1,0.860103,1307,50,,0.860103,
JCL,1,2,stirring,UNTR,ACT,1,0.764885,133,39,,0.764885,
JCL,1,2,cutting,UNTR,ACT,1,0.897899,1126,245,,0.897899,
JCL,1,2,ringing,UNTR,ACT,1,1.570374,899,39,,1.570374,
JCL,1,2,Bed,CORR,OBJ,1,0.925696,9543,127,,0.925696,
JCL,1,2,Door,CORR,OBJ,1,0.674865,14895,312,,0.674865,
JCL,1,2,Leg,CORR,OBJ,1,0.963493,2882,58,,0.963493,
JCL,1,2,Shoe,CORR,OBJ,1,0.774907,1550,14,,0.774907,
JCL,1,2,Chair,CORR,OBJ,1,0.710811,2511,66,,0.710811,
JCL,1,2,(pass),(control),(control),NA,1.010188,NA,NA,,1.010188,
JCL,1,2,(pass),(control),(control),NA,0.831976,NA,NA,,0.831976,
JCL,1,2,(pass),(control),(control),NA,0.819752,NA,NA,,0.819752,
JCL,1,2,(pass),(control),(control),NA,0.849024,NA,NA,,0.849024,
JCL,1,2,(pass),(control),(control),NA,0.670813,NA,NA,,0.670813,
JCL,1,2,pinching,TR,ACT,1,0.804202,57,11,,0.804202,
JCL,1,2,stroking,TR,ACT,1,0.885345,37,5,,0.885345,
JCL,1,2,pointing,TR,ACT,1,1.028734,425,143,,1.028734,
JCL,1,2,folding,TR,ACT,1,0.995762,106,20,,0.995762,
JCL,1,2,reading,TR,ACT,1,0.74493,3133,274,,0.74493,
JCL,1,2,Mitten,TR,OBJ,1,0.982062,23,0,,0.982062,
JCL,1,2,Broom,TR,OBJ,1,0.866095,243,2,,0.866095,
JCL,1,2,Barrel,TR,OBJ,1,0.770877,542,24,,0.770877,
JCL,1,2,Thimble,TR,OBJ,1,0.903892,14,1,,0.903892,
JCL,1,2,Harp,TR,OBJ,1,0.746428,134,1,,0.746428,
JCL,1,2,begging,UNTR,ACT,1,1.056179,766,34,,1.056179,
JCL,1,2,tickling,UNTR,ACT,1,0.888342,51,2,,0.888342,
JCL,1,2,pulling,UNTR,ACT,0,1.125099,1384,145,,1.125099,running
JCL,1,2,waving,UNTR,ACT,1,1.092126,266,30,,1.092126,
JCL,1,2,opening,UNTR,ACT,1,1.380754,1960,259,,1.380754,
JCL,1,2,(pass),(control),(control),NA,1.047303,NA,NA,,1.047303,
JCL,1,2,(pass),(control),(control),NA,0.495619,NA,NA,,0.495619,
JCL,1,2,(pass),(control),(control),NA,0.722002,NA,NA,,0.722002,
JCL,1,2,(pass),(control),(control),NA,0.585287,NA,NA,,0.585287,
JCL,1,2,(pass),(control),(control),NA,0.656056,NA,NA,,0.656056,
JCL,1,2,Key,CORR,OBJ,1,1.100672,4430,88,,1.100672,
JCL,1,2,Foot,CORR,OBJ,1,0.92246,3311,70,,0.92246,
JCL,1,2,Glass,CORR,OBJ,1,0.816868,3096,99,,0.816868,
JCL,1,2,Arm,CORR,OBJ,1,0.835766,3336,94,,0.835766,
JCL,1,2,Thumb,CORR,OBJ,1,0.792419,603,10,,0.792419,
JCL,1,2,crying,CORR,ACT,1,0.936183,2709,64,,0.936183,
JCL,1,2,sitting,CORR,ACT,1,0.799468,4814,314,,0.799468,
JCL,1,2,washing,CORR,ACT,1,0.849489,462,83,,0.849489,
JCL,1,2,laughing,CORR,ACT,1,0.868387,2667,89,,0.868387,
JCL,1,2,raining,CORR,ACT,1,0.793917,499,14,,0.793917,
JCL,1,2,Necklace,UNTR,OBJ,1,0.906558,497,3,,0.906558,
JCL,1,2,Stool,UNTR,OBJ,1,1.00845,179,8,,1.00845,
JCL,1,2,Well,UNTR,OBJ,1,0.996226,95,897,,0.996226,
JCL,1,2,Clothespin,UNTR,OBJ,1,0.952879,15,0,,0.952879,
JCL,1,2,Flute,UNTR,OBJ,1,1.07552,108,1,,1.07552,
JCL,1,2,(pass),(control),(control),NA,0.970302,NA,NA,,0.970302,
JCL,1,2,(pass),(control),(control),NA,0.563857,NA,NA,,0.563857,
JCL,1,2,(pass),(control),(control),NA,0.91473,NA,NA,,0.91473,
JCL,1,2,(pass),(control),(control),NA,0.975126,NA,NA,,0.975126,
JCL,1,2,(pass),(control),(control),NA,0.921404,NA,NA,,0.921404,
JCL,1,2,smiling,CORR,ACT,0,1.251904,877,122,,NA,man
JCL,1,2,eating,CORR,ACT,1,1.032195,3102,122,,1.032195,
JCL,1,2,typing,CORR,ACT,1,0.864357,165,12,,0.864357,
JCL,1,2,drinking,CORR,ACT,1,0.904004,2685,93,,0.904004,
JCL,1,2,yawning,CORR,ACT,0,0.89178,48,3,,NA,laughing
JCL,1,2,Car,CORR,OBJ,1,1.305273,24636,274,,1.305273,
JCL,1,2,Tree,CORR,OBJ,1,0.795086,3315,59,,0.795086,
JCL,1,2,Ear,CORR,OBJ,1,0.762113,1632,29,,0.762113,
JCL,1,2,Dog,CORR,OBJ,1,0.864005,9835,75,,0.864005,
JCL,1,2,Nose,CORR,OBJ,1,0.779161,3557,60,,0.779161,
JCL,1,2,drawing,TR,ACT,1,1.05779,817,222,,1.05779,
JCL,1,2,painting,TR,ACT,1,0.858829,1489,95,,0.858829,
JCL,1,2,shaving,TR,ACT,1,0.950347,298,23,,0.950347,
JCL,1,2,smoking,TR,ACT,1,0.855129,1334,26,,0.855129,
JCL,1,2,pouring,TR,ACT,1,0.884402,302,48,,0.884402,
JCL,1,2,(pass),(control),(control),NA,1.214901,NA,NA,,1.214901,
JCL,1,2,(pass),(control),(control),NA,0.787708,NA,NA,,0.787708,
JCL,1,2,(pass),(control),(control),NA,0.81698,NA,NA,,0.81698,
JCL,1,2,(pass),(control),(control),NA,0.949995,NA,NA,,0.949995,
JCL,1,2,(pass),(control),(control),NA,0.678415,NA,NA,,0.678415,
JCL,1,2,Alligator,UNTR,OBJ,1,0.811805,178,4,,0.811805,
JCL,1,2,Pumpkin,UNTR,OBJ,1,0.789206,553,2,,0.789206,
JCL,1,2,Spider,UNTR,OBJ,1,0.849601,515,2,,0.849601,
JCL,1,2,Orange,UNTR,OBJ,1,1.06561,1138,23,,1.06561,
JCL,1,2,Raccoon,UNTR,OBJ,1,0.897772,73,1,,0.897772,
JCL,1,2,watering,UNTR,ACT,1,1.487627,109,12,,1.487627,
JCL,1,2,knitting,UNTR,ACT,1,1.05006,115,18,,1.05006,
JCL,1,2,lighting,UNTR,ACT,1,1.162326,323,72,,1.162326,
JCL,1,2,catching,UNTR,ACT,1,0.97374,648,146,,0.97374,
JCL,1,2,shooting,UNTR,ACT,1,0.691786,2871,117,,0.691786,
JCL,1,2,Giraffe,TR,OBJ,1,0.783678,76,0,,0.783678,
JCL,1,2,Pepper,TR,OBJ,1,0.937441,449,13,,0.937441,
JCL,1,2,Beetle,TR,OBJ,1,1.132701,105,0,,1.132701,
JCL,1,2,Lemon,TR,OBJ,1,0.88187,613,18,,0.88187,
JCL,1,2,Skunk,TR,OBJ,1,0.724406,166,0,,0.724406,
JCL,2,1,(pass),(control),(control),NA,1.172467,NA,NA,,1.172467,
JCL,2,1,(pass),(control),(control),NA,0.850505,NA,NA,,0.850505,
JCL,2,1,(pass),(control),(control),NA,0.762432,NA,NA,,0.762432,
JCL,2,1,(pass),(control),(control),NA,0.557415,NA,NA,,0.557415,
JCL,2,1,(pass),(control),(control),NA,0.773399,NA,NA,,0.773399,
JCL,2,1,planting,UNTR,ACT,1,0.924457,108,18,,0.924457,
JCL,2,1,dropping,UNTR,ACT,1,0.848078,826,159,,0.848078,
JCL,2,1,tying,UNTR,ACT,1,0.783395,158,50,,0.783395,
JCL,2,1,peeling,UNTR,ACT,1,1.092935,56,14,,1.092935,
JCL,2,1,touching,UNTR,ACT,1,0.923001,888,91,,0.923001,
JCL,2,1,Eye,CORR,OBJ,1,0.781696,5701,122,,0.781696,
JCL,2,1,Hand,CORR,OBJ,1,0.798874,14262,431,,0.798874,
JCL,2,1,Fork,CORR,OBJ,1,0.687413,450,14,,0.687413,
JCL,2,1,Pen,CORR,OBJ,1,0.891702,1261,18,,0.891702,
JCL,2,1,Book,CORR,OBJ,1,0.698379,9026,193,,0.698379,
JCL,2,1,bouncing,TR,ACT,1,1.01316,217,28,,1.01316,
JCL,2,1,praying,TR,ACT,1,0.901698,520,30,,0.901698,
JCL,2,1,knocking,TR,ACT,1,0.813626,759,47,,0.813626,
JCL,2,1,pushing,TR,ACT,1,0.725553,978,102,,0.725553,
JCL,2,1,stopping,TR,ACT,1,1.00001,1066,240,,1.00001,
JCL,2,1,(pass),(control),(control),NA,1.034123,NA,NA,,1.034123,
JCL,2,1,(pass),(control),(control),NA,0.875883,NA,NA,,0.875883,
JCL,2,1,(pass),(control),(control),NA,0.822894,NA,NA,,0.822894,
JCL,2,1,(pass),(control),(control),NA,0.957017,NA,NA,,0.957017,
JCL,2,1,(pass),(control),(control),NA,0.868944,NA,NA,,0.868944,
JCL,2,1,Barn,TR,OBJ,1,0.83289,693,29,,0.83289,
JCL,2,1,Glasses,TR,OBJ,1,0.779901,1689,29,,0.779901,
JCL,2,1,Pitcher,TR,OBJ,1,0.855551,165,21,,0.855551,
JCL,2,1,Wheel,TR,OBJ,1,0.662228,1380,56,,0.662228,
JCL,2,1,Suitcase,TR,OBJ,1,0.81974,683,20,,0.81974,
JCL,2,1,carrying,CORR,ACT,1,0.935714,1451,304,,0.935714,
JCL,2,1,walking,CORR,ACT,1,0.906114,3826,287,,0.906114,
JCL,2,1,mailing,CORR,ACT,1,1.07532,53,13,,1.07532,
JCL,2,1,sleeping,CORR,ACT,1,0.905386,3027,97,,0.905386,
JCL,2,1,kissing,CORR,ACT,1,0.922564,1189,31,,0.922564,
JCL,2,1,Windmill,UNTR,OBJ,1,1.026844,65,1,,1.026844,
JCL,2,1,Sweater,UNTR,OBJ,1,0.985549,704,14,,0.985549,
JCL,2,1,Bottle,UNTR,OBJ,1,0.991033,2588,76,,0.991033,
JCL,2,1,Basket,UNTR,OBJ,1,0.90296,672,17,,0.90296,
JCL,2,1,Iron,UNTR,OBJ,1,0.943527,915,43,,0.943527,
JCL,2,1,(pass),(control),(control),NA,0.965945,NA,NA,,0.965945,
JCL,2,1,(pass),(control),(control),NA,0.784317,NA,NA,,0.784317,
JCL,2,1,(pass),(control),(control),NA,0.930134,NA,NA,,0.930134,
JCL,2,1,(pass),(control),(control),NA,0.947312,NA,NA,,0.947312,
JCL,2,1,(pass),(control),(control),NA,1.104823,NA,NA,,1.104823,
JCL,2,1,running,CORR,ACT,1,0.788102,8054,431,,0.788102,
JCL,2,1,driving,CORR,ACT,1,0.992391,3780,203,,0.992391,
JCL,2,1,sneezing,CORR,ACT,1,1.068042,56,3,,1.068042,
JCL,2,1,dreaming,CORR,ACT,1,1.131997,939,45,,1.131997,
JCL,2,1,watching,CORR,ACT,1,1.453232,5081,209,,1.453232,
JCL,2,1,Zebra,UNTR,OBJ,1,1.042954,128,1,,1.042954,
JCL,2,1,Artichoke,UNTR,OBJ,1,1.434356,28,0,,1.434356,
JCL,2,1,Penguin,UNTR,OBJ,1,1.018837,147,0,,1.018837,
JCL,2,1,Pineapple,UNTR,OBJ,1,0.989237,130,9,,0.989237,
JCL,2,1,Swan,UNTR,OBJ,1,0.912859,348,3,,0.912859,
JCL,2,1,ironing,TR,ACT,1,0.830027,75,8,,0.830027,
JCL,2,1,drilling,TR,ACT,1,0.917372,117,30,,0.917372,
JCL,2,1,writing,TR,ACT,1,1.098273,2852,561,,1.098273,
JCL,2,1,combing,TR,ACT,1,1.092061,59,5,,1.092061,
JCL,2,1,raking,TR,ACT,1,0.863655,27,6,,0.863655,
JCL,2,1,(pass),(control),(control),NA,0.979629,NA,NA,,0.979629,
JCL,2,1,(pass),(control),(control),NA,0.69275,NA,NA,,0.69275,
JCL,2,1,(pass),(control),(control),NA,0.850262,NA,NA,,0.850262,
JCL,2,1,(pass),(control),(control),NA,0.879134,NA,NA,,0.879134,
JCL,2,1,(pass),(control),(control),NA,0.989868,NA,NA,,0.989868,
JCL,2,1,Rhinoceros,TR,OBJ,1,0.81348,106,3,,0.81348,
JCL,2,1,Strawberry,TR,OBJ,1,0.935908,282,0,,0.935908,
JCL,2,1,Ostrich,TR,OBJ,1,1.491033,48,0,,1.491033,
JCL,2,1,Donkey,TR,OBJ,1,1.087209,273,1,,1.087209,
JCL,2,1,Asparagus,TR,OBJ,1,0.730163,50,1,,0.730163,
JCL,2,1,digging,UNTR,ACT,1,0.998166,676,32,,0.998166,
JCL,2,1,cooking,UNTR,ACT,1,0.722981,1307,50,,0.722981,
JCL,2,1,stirring,UNTR,ACT,1,0.903882,133,39,,0.903882,
JCL,2,1,cutting,UNTR,ACT,1,1.02631,1126,245,,1.02631,
JCL,2,1,ringing,UNTR,ACT,1,1.347545,899,39,,1.347545,
JCL,2,1,Bed,CORR,OBJ,1,0.937267,9543,127,,0.937267,
JCL,2,1,Door,CORR,OBJ,1,0.849194,14895,312,,0.849194,
JCL,2,1,Leg,CORR,OBJ,1,1.240596,2882,58,,1.240596,
JCL,2,1,Shoe,CORR,OBJ,1,1.082356,1550,14,,1.082356,
JCL,2,1,Chair,CORR,OBJ,1,0.85395,2511,66,,0.85395,
JCL,2,1,(pass),(control),(control),NA,0.95823,NA,NA,,0.95823,
JCL,2,1,(pass),(control),(control),NA,0.612878,NA,NA,,0.612878,
JCL,2,1,(pass),(control),(control),NA,0.840557,NA,NA,,0.840557,
JCL,2,1,(pass),(control),(control),NA,0.939596,NA,NA,,0.939596,
JCL,2,1,(pass),(control),(control),NA,0.94508,NA,NA,,0.94508,
JCL,2,1,pinching,TR,ACT,1,0.862248,57,11,,0.862248,
JCL,2,1,stroking,TR,ACT,1,0.926203,37,5,,0.926203,
JCL,2,1,pointing,TR,ACT,1,0.955076,425,143,,0.955076,
JCL,2,1,folding,TR,ACT,1,0.93717,106,20,,0.93717,
JCL,2,1,reading,TR,ACT,1,0.849097,3133,274,,0.849097,
JCL,2,1,Mitten,TR,OBJ,1,1.163878,23,0,,1.163878,
JCL,2,1,Broom,TR,OBJ,1,0.888694,243,2,,0.888694,
JCL,2,1,Barrel,TR,OBJ,1,0.952649,542,24,,0.952649,
JCL,2,1,Thimble,TR,OBJ,1,0.89966,14,1,,0.89966,
JCL,2,1,Harp,TR,OBJ,1,0.916838,134,1,,0.916838,
JCL,2,1,begging,UNTR,ACT,1,1.196535,766,34,,1.196535,
JCL,2,1,tickling,UNTR,ACT,1,0.979823,51,2,,0.979823,
JCL,2,1,pulling,UNTR,ACT,1,1.301058,1384,145,,1.301058,
JCL,2,1,waving,UNTR,ACT,1,1.365014,266,30,,1.365014,
JCL,2,1,opening,UNTR,ACT,1,1.253552,1960,259,,1.253552,
JCL,2,1,(pass),(control),(control),NA,1.252582,NA,NA,,1.252582,
JCL,2,1,(pass),(control),(control),NA,0.895536,NA,NA,,0.895536,
JCL,2,1,(pass),(control),(control),NA,1.053047,NA,NA,,1.053047,
JCL,2,1,(pass),(control),(control),NA,1.257337,NA,NA,,1.257337,
JCL,2,1,(pass),(control),(control),NA,0.911986,NA,NA,,0.911986,
JCL,2,1,Key,CORR,OBJ,1,1.063043,4430,88,,1.063043,
JCL,2,1,Foot,CORR,OBJ,1,0.974971,3311,70,,0.974971,
JCL,2,1,Glass,CORR,OBJ,1,0.933676,3096,99,,0.933676,
JCL,2,1,Arm,CORR,OBJ,1,0.985938,3336,94,,0.985938,
JCL,2,1,Thumb,CORR,OBJ,1,0.897865,603,10,,0.897865,
JCL,2,1,crying,CORR,ACT,1,1.095701,2709,64,,1.095701,
JCL,2,1,sitting,CORR,ACT,1,1.066101,4814,314,,1.066101,
JCL,2,1,washing,CORR,ACT,1,1.024806,462,83,,1.024806,
JCL,2,1,laughing,CORR,ACT,1,0.983511,2667,89,,0.983511,
JCL,2,1,raining,CORR,ACT,1,1.164412,499,14,,1.164412,
JCL,2,1,Necklace,UNTR,OBJ,1,1.069885,497,3,,1.069885,
JCL,2,1,Stool,UNTR,OBJ,1,0.911646,179,8,,0.911646,
JCL,2,1,Well,UNTR,OBJ,1,1.115936,95,897,,1.115936,
JCL,2,1,Clothespin,UNTR,OBJ,1,1.086335,15,0,,1.086335,
JCL,2,1,Flute,UNTR,OBJ,0,1.454348,108,1,,NA,hornet
JCL,2,1,(pass),(control),(control),NA,1.17271,NA,NA,,1.17271,
JCL,2,1,(pass),(control),(control),NA,0.944303,NA,NA,,0.944303,
JCL,2,1,(pass),(control),(control),NA,0.903009,NA,NA,,0.903009,
JCL,2,1,(pass),(control),(control),NA,1.095604,NA,NA,,1.095604,
JCL,2,1,(pass),(control),(control),NA,1.089392,NA,NA,,1.089392,
JCL,2,1,smiling,CORR,ACT,0,1.439257,877,122,,NA,man
JCL,2,1,eating,CORR,ACT,1,1.152378,3102,122,,1.152378,
JCL,2,1,typing,CORR,ACT,1,0.959055,165,12,,0.959055,
JCL,2,1,drinking,CORR,ACT,1,1.081483,2685,93,,1.081483,
JCL,2,1,yawning,CORR,ACT,1,1.2273,48,3,,1.2273,
JCL,2,1,Car,CORR,OBJ,1,0.957356,24636,274,,0.957356,
JCL,2,1,Tree,CORR,OBJ,1,0.927756,3315,59,,0.927756,
JCL,2,1,Ear,CORR,OBJ,1,0.898156,1632,29,,0.898156,
JCL,2,1,Dog,CORR,OBJ,1,0.891945,9835,75,,0.891945,
JCL,2,1,Nose,CORR,OBJ,1,1.049457,3557,60,,1.049457,
JCL,2,1,drawing,TR,ACT,1,1.399321,817,222,,1.399321,
JCL,2,1,painting,TR,ACT,1,0.995497,1489,95,,0.995497,
JCL,2,1,shaving,TR,ACT,1,0.860646,298,23,,0.860646,
JCL,2,1,smoking,TR,ACT,1,0.983075,1334,26,,0.983075,
JCL,2,1,pouring,TR,ACT,1,0.918391,302,48,,0.918391,
JCL,2,1,(pass),(control),(control),NA,1.010976,NA,NA,,1.010976,
